 time,mag,place
2008-07-05 05:21:45.970Z,4.3,"eastern Honshu, Japan"
2008-07-05 04:14:40.140Z,4.1,"eastern Honshu, Japan"
2008-07-04 16:58:19.860Z,4,"Izu Islands, Japan region"
2008-07-03 19:12:02.280Z,4.4,"near the east coast of Honshu, Japan"
2008-07-03 02:26:39.580Z,4.3,"Izu Islands, Japan region"
2008-07-03 01:00:06.640Z,4.2,"Hokkaido, Japan region"
2008-07-01 11:17:52.690Z,4.1,"eastern Honshu, Japan"
2008-06-29 22:54:01.010Z,4.8,"Bonin Islands, Japan region"
2008-06-29 06:53:24.240Z,4.1,"eastern Honshu, Japan"
2008-06-28 00:50:01.560Z,4.2,"eastern Honshu, Japan"
2008-06-27 13:57:26.320Z,4.4,"eastern Honshu, Japan"
2008-06-27 07:23:47.020Z,4.1,"eastern Honshu, Japan"
2008-06-26 14:34:04.540Z,4.5,"eastern Honshu, Japan"
2008-06-26 06:51:11.140Z,4.4,"eastern Honshu, Japan"
2008-06-25 23:37:11.960Z,5.5,"Hokkaido, Japan region"
2008-06-25 02:06:19.550Z,4.2,"near the east coast of Honshu, Japan"
2008-06-24 17:02:35.690Z,5,"Bonin Islands, Japan region"
2008-06-23 23:44:15.610Z,4.1,"eastern Honshu, Japan"
2008-06-22 22:58:47.510Z,4.2,"eastern Honshu, Japan"
2008-06-22 19:28:24.980Z,4.7,"Izu Islands, Japan region"
2008-06-22 03:48:36.020Z,4.4,"near the south coast of Honshu, Japan"
2008-06-22 02:08:10.350Z,4.4,"eastern Honshu, Japan"
2008-06-22 01:28:39.010Z,4,"near the east coast of Honshu, Japan"
2008-06-19 17:32:11.080Z,4.4,"eastern Honshu, Japan"
2008-06-19 15:17:41.350Z,4.2,"near the east coast of Honshu, Japan"
2008-06-19 12:40:22.900Z,4,"Izu Islands, Japan region"
2008-06-19 02:34:13.330Z,4.4,"eastern Honshu, Japan"
2008-06-18 14:55:08.760Z,4.3,"eastern Honshu, Japan"
2008-06-18 09:04:33.470Z,4.3,"eastern Honshu, Japan"
2008-06-18 07:55:01.120Z,4.4,"eastern Honshu, Japan"
2008-06-18 04:30:29.920Z,4,"near the east coast of Honshu, Japan"
2008-06-17 15:54:42.190Z,4,"eastern Honshu, Japan"
2008-06-17 12:30:57.880Z,4.1,"eastern Honshu, Japan"
2008-06-17 04:51:11.960Z,4.1,"southeast of Shikoku, Japan"
2008-06-17 00:19:25.730Z,4,"eastern Honshu, Japan"
2008-06-16 21:39:23.550Z,4,"eastern Honshu, Japan"
2008-06-16 19:56:19.560Z,4,"eastern Honshu, Japan"
2008-06-16 19:05:03.290Z,4.5,"eastern Honshu, Japan"
2008-06-16 18:23:01.660Z,4.1,"eastern Honshu, Japan"
2008-06-16 16:27:47.520Z,4.2,"Izu Islands, Japan region"
2008-06-16 15:59:50.160Z,4.1,"eastern Honshu, Japan"
2008-06-16 14:14:38.410Z,5.1,"eastern Honshu, Japan"
2008-06-16 11:35:01.410Z,4.1,"eastern Honshu, Japan"
2008-06-16 06:08:58.150Z,4,"eastern Honshu, Japan"
2008-06-16 05:38:10.770Z,4.3,"eastern Honshu, Japan"
2008-06-16 04:35:01.060Z,4.2,"eastern Honshu, Japan"
2008-06-15 17:36:19.460Z,4.2,"eastern Honshu, Japan"
2008-06-15 03:30:01.840Z,4.2,"eastern Honshu, Japan"
2008-06-15 01:56:37.310Z,4,"eastern Honshu, Japan"
2008-06-15 01:35:52.760Z,4.1,"eastern Honshu, Japan"
2008-06-14 21:54:59.650Z,4.2,"Izu Islands, Japan region"
2008-06-14 21:02:30.000Z,4,"eastern Honshu, Japan"
2008-06-14 19:23:24.730Z,4.2,"eastern Honshu, Japan"
2008-06-14 18:47:36.410Z,4.2,"eastern Honshu, Japan"
2008-06-14 18:29:20.760Z,4.3,"eastern Honshu, Japan"
2008-06-14 17:31:37.310Z,4.4,"eastern Honshu, Japan"
2008-06-14 17:29:27.040Z,4.4,"eastern Honshu, Japan"
2008-06-14 17:25:29.030Z,4.2,"eastern Honshu, Japan"
2008-06-14 14:42:32.420Z,4.8,"eastern Honshu, Japan"
2008-06-14 14:22:27.010Z,4.1,"eastern Honshu, Japan"
2008-06-14 14:04:24.960Z,4,"eastern Honshu, Japan"
2008-06-14 12:48:28.090Z,4.6,"eastern Honshu, Japan"
2008-06-14 12:10:21.280Z,4,"eastern Honshu, Japan"
2008-06-14 08:34:08.760Z,4.2,"eastern Honshu, Japan"
2008-06-14 05:39:17.560Z,4.7,"eastern Honshu, Japan"
2008-06-14 05:39:06.550Z,4.2,"eastern Honshu, Japan"
2008-06-14 05:12:51.000Z,4,"eastern Honshu, Japan"
2008-06-14 04:30:50.540Z,4.4,"eastern Honshu, Japan"
2008-06-14 04:10:47.330Z,4.3,"eastern Honshu, Japan"
2008-06-14 03:55:22.420Z,4.1,"eastern Honshu, Japan"
2008-06-14 03:27:32.820Z,4.9,"eastern Honshu, Japan"
2008-06-14 03:14:04.390Z,4.4,"eastern Honshu, Japan"
2008-06-14 03:10:31.870Z,4.7,"eastern Honshu, Japan"
2008-06-14 03:10:07.350Z,4.3,"eastern Honshu, Japan"
2008-06-14 03:09:20.260Z,4.4,"eastern Honshu, Japan"
2008-06-14 02:58:23.270Z,4.2,"eastern Honshu, Japan"
2008-06-14 02:55:39.410Z,4.2,"eastern Honshu, Japan"
2008-06-14 02:48:20.700Z,4.2,"eastern Honshu, Japan"
2008-06-14 02:40:41.840Z,4.1,"eastern Honshu, Japan"
2008-06-14 02:35:16.860Z,4.6,"eastern Honshu, Japan"
2008-06-14 02:19:31.160Z,4,"eastern Honshu, Japan"
2008-06-14 01:56:28.410Z,4.4,"eastern Honshu, Japan"
2008-06-14 01:49:42.070Z,4.4,"eastern Honshu, Japan"
2008-06-14 01:39:47.660Z,4.8,"eastern Honshu, Japan"
2008-06-14 01:11:01.670Z,4.2,"eastern Honshu, Japan"
2008-06-14 01:00:16.110Z,4.7,"eastern Honshu, Japan"
2008-06-14 00:58:16.740Z,4.1,"eastern Honshu, Japan"
2008-06-14 00:52:42.340Z,4.8,"eastern Honshu, Japan"
2008-06-14 00:49:03.400Z,4.1,"eastern Honshu, Japan"
2008-06-14 00:40:14.040Z,4.4,"eastern Honshu, Japan"
2008-06-14 00:30:48.650Z,4.5,"eastern Honshu, Japan"
2008-06-14 00:29:28.370Z,4.1,"eastern Honshu, Japan"
2008-06-14 00:20:47.670Z,5.4,"eastern Honshu, Japan"
2008-06-14 00:20:11.950Z,5.5,"eastern Honshu, Japan"
2008-06-14 00:18:13.280Z,4.7,"eastern Honshu, Japan"
2008-06-14 00:08:01.900Z,4.5,"eastern Honshu, Japan"
2008-06-14 00:07:20.820Z,4.8,"eastern Honshu, Japan"
2008-06-14 00:06:22.580Z,4.5,"eastern Honshu, Japan"
2008-06-14 00:01:43.290Z,4.5,"eastern Honshu, Japan"
2008-06-14 00:00:35.310Z,4.7,"eastern Honshu, Japan"
2008-06-14 00:00:04.790Z,4.4,"eastern Honshu, Japan"
2008-06-13 23:56:45.220Z,4.9,"eastern Honshu, Japan"
2008-06-13 23:53:10.770Z,4.5,"eastern Honshu, Japan"
2008-06-13 23:49:05.680Z,5.1,"eastern Honshu, Japan"
2008-06-13 23:43:45.360Z,6.9,"eastern Honshu, Japan"
2008-06-13 23:43:00.000Z,6.9,"eastern Honshu, Japan"
2008-06-13 18:06:00.720Z,4.1,"eastern Honshu, Japan"
2008-06-13 17:54:20.350Z,4.1,"Izu Islands, Japan region"
2008-06-13 02:21:32.630Z,4.3,"eastern Honshu, Japan"
2008-06-13 00:03:15.090Z,4.2,"Hokkaido, Japan region"
2008-06-12 02:46:22.870Z,4.3,"Izu Islands, Japan region"
2008-06-11 02:06:06.080Z,4.3,"Izu Islands, Japan region"
2008-06-10 20:39:15.620Z,4.2,"Hokkaido, Japan region"
2008-06-10 19:09:51.890Z,4.7,"Kyushu, Japan"
2008-06-10 19:02:04.040Z,4.2,"off the east coast of Honshu, Japan"
2008-06-10 00:03:15.860Z,4.3,"near the east coast of Honshu, Japan"
2008-06-06 15:58:19.190Z,4.3,"Bonin Islands, Japan region"
2008-06-06 03:38:12.520Z,4.1,"Izu Islands, Japan region"
2008-06-06 02:49:15.620Z,4.1,"near the east coast of Honshu, Japan"
2008-06-06 02:39:01.780Z,5,"Izu Islands, Japan region"
2008-06-05 01:45:29.830Z,4.4,"Hokkaido, Japan region"
2008-06-04 17:03:06.660Z,5.7,"Hokkaido, Japan region"
2008-06-04 14:33:41.730Z,4.4,"near the east coast of Honshu, Japan"
2008-06-04 13:12:34.550Z,4.1,"eastern Honshu, Japan"
2008-06-03 16:41:40.280Z,4.6,"off the east coast of Honshu, Japan"
2008-06-02 14:18:41.250Z,4.5,"Bonin Islands, Japan region"
2008-06-01 15:58:29.490Z,4.7,"near the east coast of Honshu, Japan"
2008-05-31 23:13:20.190Z,4,"Izu Islands, Japan region"
2008-05-31 14:28:35.100Z,5,"near the east coast of Honshu, Japan"
2008-05-31 07:55:49.790Z,4.7,"near the east coast of Honshu, Japan"
2008-05-31 07:44:20.170Z,4.4,"near the east coast of Honshu, Japan"
2008-05-31 05:03:33.350Z,4.9,"near the east coast of Honshu, Japan"
2008-05-31 01:09:32.850Z,4.1,"Izu Islands, Japan region"
2008-05-30 07:25:39.800Z,5.8,"Izu Islands, Japan region"
2008-05-29 00:19:40.810Z,4,"eastern Honshu, Japan"
2008-05-28 20:43:32.560Z,4.1,"off the east coast of Honshu, Japan"
2008-05-28 16:41:59.290Z,4.5,"eastern Honshu, Japan"
2008-05-28 16:24:56.590Z,4.3,"Izu Islands, Japan region"
2008-05-28 01:07:24.110Z,4.2,"Hokkaido, Japan region"
2008-05-27 08:54:51.060Z,4.4,"near the east coast of Honshu, Japan"
2008-05-27 07:49:51.600Z,4.3,"Izu Islands, Japan region"
2008-05-25 20:18:03.660Z,4.3,"Izu Islands, Japan region"
2008-05-23 10:56:27.760Z,4.1,"Hokkaido, Japan region"
2008-05-22 19:47:14.850Z,4.5,"Kyushu, Japan"
2008-05-22 17:40:02.750Z,4.7,"Hokkaido, Japan region"
2008-05-20 23:58:17.020Z,4.3,"Izu Islands, Japan region"
2008-05-20 18:07:56.680Z,4.4,"off the east coast of Honshu, Japan"
2008-05-20 06:32:47.010Z,4.5,"Bonin Islands, Japan region"
2008-05-19 10:08:36.310Z,5.7,eastern Russia-northeastern China border region
2008-05-18 08:42:48.020Z,4,"Izu Islands, Japan region"
2008-05-18 01:31:19.340Z,4.1,"near the east coast of Honshu, Japan"
2008-05-17 22:15:06.500Z,4.4,"Kyushu, Japan"
2008-05-16 23:48:21.480Z,4.3,"near the east coast of Honshu, Japan"
2008-05-16 19:55:03.770Z,4.2,"near the east coast of Honshu, Japan"
2008-05-16 05:07:33.130Z,5,"near the south coast of western Honshu, Japan"
2008-05-15 16:31:23.620Z,4.2,"off the east coast of Honshu, Japan"
2008-05-14 17:53:13.560Z,4.2,"off the east coast of Honshu, Japan"
2008-05-14 00:52:10.880Z,4.1,"near the east coast of Honshu, Japan"
2008-05-13 23:20:44.210Z,4,"near the east coast of Honshu, Japan"
2008-05-13 21:33:12.390Z,4.2,"near the east coast of Honshu, Japan"
2008-05-13 18:09:43.300Z,4.4,"Izu Islands, Japan region"
2008-05-13 18:00:13.450Z,4.3,"Hokkaido, Japan region"
2008-05-13 01:28:20.240Z,4.1,"Bonin Islands, Japan region"
2008-05-11 17:17:36.990Z,4.3,"off the east coast of Honshu, Japan"
2008-05-11 13:08:25.680Z,4.2,"near the east coast of Honshu, Japan"
2008-05-11 04:43:50.030Z,4.5,"near the east coast of Honshu, Japan"
2008-05-10 21:22:57.410Z,4,"near the east coast of Honshu, Japan"
2008-05-10 19:19:14.080Z,4.1,"Kyushu, Japan"
2008-05-10 04:27:33.850Z,4.2,"near the east coast of Honshu, Japan"
2008-05-10 00:00:55.490Z,4.9,"Hokkaido, Japan region"
2008-05-09 22:59:21.090Z,4.1,"near the east coast of Honshu, Japan"
2008-05-09 17:40:55.450Z,4.2,"off the east coast of Honshu, Japan"
2008-05-09 11:39:33.630Z,4.4,"Hokkaido, Japan region"
2008-05-09 10:02:46.000Z,4.4,"near the east coast of Honshu, Japan"
2008-05-09 09:14:51.800Z,4.4,"near the east coast of Honshu, Japan"
2008-05-09 03:44:51.720Z,4.3,"off the east coast of Honshu, Japan"
2008-05-09 02:09:28.490Z,4.3,"near the east coast of Honshu, Japan"
2008-05-08 23:58:29.940Z,4.4,"near the east coast of Honshu, Japan"
2008-05-08 23:48:58.600Z,4.3,"near the east coast of Honshu, Japan"
2008-05-08 23:21:06.960Z,5.6,"near the east coast of Honshu, Japan"
2008-05-08 23:01:56.940Z,4.3,"near the east coast of Honshu, Japan"
2008-05-08 22:48:01.610Z,4,"near the east coast of Honshu, Japan"
2008-05-08 22:43:08.120Z,4.7,"near the south coast of Honshu, Japan"
2008-05-08 21:18:43.350Z,5,"off the east coast of Honshu, Japan"
2008-05-08 21:12:21.700Z,4.2,"off the east coast of Honshu, Japan"
2008-05-08 20:11:47.050Z,4.5,"near the east coast of Honshu, Japan"
2008-05-08 17:37:59.180Z,4.2,"near the east coast of Honshu, Japan"
2008-05-08 11:58:54.040Z,4.4,"near the east coast of Honshu, Japan"
2008-05-08 11:37:14.690Z,4.5,"off the east coast of Honshu, Japan"
2008-05-08 09:48:40.840Z,4.5,"off the east coast of Honshu, Japan"
2008-05-08 09:40:36.570Z,5,"near the east coast of Honshu, Japan"
2008-05-08 06:49:53.350Z,4.1,"off the east coast of Honshu, Japan"
2008-05-08 06:29:11.120Z,4.2,"near the east coast of Honshu, Japan"
2008-05-08 05:26:31.790Z,4.5,"near the east coast of Honshu, Japan"
2008-05-07 22:50:14.460Z,4.3,"near the east coast of Honshu, Japan"
2008-05-07 22:24:43.190Z,4.1,"off the east coast of Honshu, Japan"
2008-05-07 22:12:40.790Z,4,"near the east coast of Honshu, Japan"
2008-05-07 21:26:57.870Z,4.3,"near the east coast of Honshu, Japan"
2008-05-07 21:07:33.040Z,4.1,"near the east coast of Honshu, Japan"
2008-05-07 20:58:00.210Z,4.2,"near the east coast of Honshu, Japan"
2008-05-07 20:37:49.000Z,4.1,"near the east coast of Honshu, Japan"
2008-05-07 20:34:20.980Z,4.3,"near the east coast of Honshu, Japan"
2008-05-07 20:19:22.930Z,4.3,"off the east coast of Honshu, Japan"
2008-05-07 19:20:23.040Z,4.7,"near the east coast of Honshu, Japan"
2008-05-07 19:19:06.960Z,4,"near the east coast of Honshu, Japan"
2008-05-07 18:58:49.400Z,4.3,"near the east coast of Honshu, Japan"
2008-05-07 18:51:29.990Z,4.4,"near the east coast of Honshu, Japan"
2008-05-07 18:39:34.550Z,4.6,"near the east coast of Honshu, Japan"
2008-05-07 18:19:56.660Z,5,"near the east coast of Honshu, Japan"
2008-05-07 18:11:39.840Z,4.2,"near the east coast of Honshu, Japan"
2008-05-07 18:00:48.230Z,4.1,"near the east coast of Honshu, Japan"
2008-05-07 17:40:56.910Z,4.4,"near the east coast of Honshu, Japan"
2008-05-07 17:31:18.990Z,5.4,"near the east coast of Honshu, Japan"
2008-05-07 17:28:56.140Z,4.6,"near the east coast of Honshu, Japan"
2008-05-07 17:21:05.210Z,4.5,"near the east coast of Honshu, Japan"
2008-05-07 17:18:56.930Z,4.3,"near the east coast of Honshu, Japan"
2008-05-07 17:17:21.560Z,4,"near the east coast of Honshu, Japan"
2008-05-07 17:07:37.300Z,4.3,"near the east coast of Honshu, Japan"
2008-05-07 17:02:34.970Z,4.1,"near the east coast of Honshu, Japan"
2008-05-07 16:55:53.240Z,4.1,"near the east coast of Honshu, Japan"
2008-05-07 16:50:59.150Z,4.6,"near the east coast of Honshu, Japan"
2008-05-07 16:45:18.700Z,6.9,"near the east coast of Honshu, Japan"
2008-05-07 16:45:00.000Z,6.9,"near the east coast of Honshu, Japan"
2008-05-07 16:27:40.130Z,5,"near the east coast of Honshu, Japan"
2008-05-07 16:26:24.530Z,4.8,"near the east coast of Honshu, Japan"
2008-05-07 16:24:10.220Z,5,"near the east coast of Honshu, Japan"
2008-05-07 16:16:36.190Z,6.1,"near the east coast of Honshu, Japan"
2008-05-07 16:16:20.640Z,4.7,"near the east coast of Honshu, Japan"
2008-05-07 16:12:27.630Z,5.1,"near the east coast of Honshu, Japan"
2008-05-07 16:11:39.690Z,4.9,"near the east coast of Honshu, Japan"
2008-05-07 16:09:04.080Z,5.3,"near the east coast of Honshu, Japan"
2008-05-07 16:03:40.430Z,5.4,"near the east coast of Honshu, Japan"
2008-05-07 16:02:02.600Z,6.2,"near the east coast of Honshu, Japan"
2008-05-07 15:37:24.050Z,4.3,"near the east coast of Honshu, Japan"
2008-05-07 15:25:15.370Z,4.5,"near the east coast of Honshu, Japan"
2008-05-07 11:09:04.670Z,4.5,"near the east coast of Honshu, Japan"
2008-05-07 10:49:58.730Z,4.6,"near the east coast of Honshu, Japan"
2008-05-07 09:59:04.330Z,4.9,"near the east coast of Honshu, Japan"
2008-05-07 09:58:17.600Z,4.8,"near the east coast of Honshu, Japan"
2008-05-07 05:35:39.920Z,4.2,"near the east coast of Honshu, Japan"
2008-05-07 05:10:30.340Z,4.4,"near the east coast of Honshu, Japan"
2008-05-05 00:26:56.030Z,4.9,"near the east coast of Honshu, Japan"
2008-05-04 13:49:23.700Z,4.4,"Bonin Islands, Japan region"
2008-05-03 13:12:08.920Z,4.1,"Izu Islands, Japan region"
2008-05-02 16:29:52.810Z,4.4,"near the west coast of Honshu, Japan"
2008-05-02 14:51:50.380Z,4.3,"near the east coast of Honshu, Japan"
2008-05-02 05:41:26.290Z,4.9,"near the east coast of Honshu, Japan"
2008-05-01 21:58:52.290Z,4.9,"near the east coast of Honshu, Japan"
2008-05-01 20:46:20.820Z,4.1,"near the west coast of Honshu, Japan"
2008-05-01 19:46:46.260Z,4,"Bonin Islands, Japan region"
2008-04-30 22:34:11.870Z,4.4,"near the east coast of Honshu, Japan"
2008-04-30 20:51:48.480Z,4,"Kyushu, Japan"
2008-04-29 05:26:04.680Z,5.8,"Hokkaido, Japan region"
2008-04-28 19:43:38.970Z,4.4,"Izu Islands, Japan region"
2008-04-28 12:50:54.320Z,4,"Hokkaido, Japan region"
2008-04-27 22:31:35.090Z,4.3,"near the east coast of Honshu, Japan"
2008-04-27 04:37:53.230Z,4.4,"Bonin Islands, Japan region"
2008-04-26 18:56:51.510Z,4.1,"Kyushu, Japan"
2008-04-25 18:16:11.550Z,4,"near the east coast of Honshu, Japan"
2008-04-25 11:15:20.860Z,4.3,"Bonin Islands, Japan region"
2008-04-25 09:52:47.770Z,5.1,"near the east coast of Honshu, Japan"
2008-04-23 03:58:29.340Z,4.3,"Izu Islands, Japan region"
2008-04-23 01:27:20.190Z,5.1,"off the east coast of Honshu, Japan"
2008-04-22 20:56:49.640Z,4,"Bonin Islands, Japan region"
2008-04-22 09:25:59.900Z,4.3,"Kyushu, Japan"
2008-04-22 09:07:10.410Z,4.4,"Kyushu, Japan"
2008-04-21 15:32:14.740Z,4.2,"Hokkaido, Japan region"
2008-04-19 16:00:09.560Z,4.2,"near the south coast of Honshu, Japan"
2008-04-19 09:44:07.730Z,4.1,"off the east coast of Honshu, Japan"
2008-04-19 09:36:13.110Z,4.6,"near the west coast of Honshu, Japan"
2008-04-18 02:27:36.320Z,4,"eastern Honshu, Japan"
2008-04-16 19:19:36.270Z,5.8,"eastern Honshu, Japan"
2008-04-16 15:58:34.920Z,4.2,"near the south coast of western Honshu, Japan"
2008-04-16 09:46:35.180Z,4.1,"near the west coast of Honshu, Japan"
2008-04-16 07:01:05.340Z,4.3,"near the south coast of Honshu, Japan"
2008-04-15 15:21:34.000Z,4.2,"Bonin Islands, Japan region"
2008-04-14 02:10:28.270Z,4.3,"Bonin Islands, Japan region"
2008-04-10 20:32:54.700Z,4.2,"near the east coast of Honshu, Japan"
2008-04-10 00:54:01.370Z,4.2,"near the east coast of Honshu, Japan"
2008-04-09 23:12:50.980Z,4.6,"Primor'ye, Russia"
2008-04-06 12:55:44.390Z,4.4,"near the east coast of Honshu, Japan"
2008-04-06 10:09:06.030Z,4.2,"near the east coast of Honshu, Japan"
2008-04-06 09:01:19.130Z,4,"Izu Islands, Japan region"
2008-04-05 16:50:08.320Z,4.3,"near the south coast of western Honshu, Japan"
2008-04-05 03:34:15.920Z,4.3,"Bonin Islands, Japan region"
2008-04-04 22:33:41.770Z,4.4,"near the east coast of Honshu, Japan"
2008-04-04 10:01:52.350Z,4.9,"eastern Honshu, Japan"
2008-04-02 17:15:16.750Z,4.2,"near the east coast of Honshu, Japan"
2008-04-01 14:29:07.460Z,4.7,"near the east coast of Honshu, Japan"
2008-04-01 05:48:50.330Z,4.4,"near the south coast of Honshu, Japan"
2008-04-01 04:57:59.560Z,4,"Bonin Islands, Japan region"
2008-03-30 05:01:12.490Z,4.3,"near the south coast of Honshu, Japan"
2008-03-30 01:49:07.460Z,4,"near the east coast of Honshu, Japan"
2008-03-28 23:03:22.370Z,4.8,"near the east coast of Honshu, Japan"
2008-03-27 21:48:32.050Z,4.3,"Hokkaido, Japan region"
2008-03-26 21:30:44.900Z,4.3,"Hokkaido, Japan region"
2008-03-25 23:02:46.900Z,4.2,"Izu Islands, Japan region"
2008-03-24 15:54:54.770Z,4.1,"eastern Honshu, Japan"
2008-03-24 13:29:47.850Z,4.3,"near the east coast of Honshu, Japan"
2008-03-24 07:46:48.030Z,4.3,"off the east coast of Honshu, Japan"
2008-03-24 03:40:12.140Z,5.2,"near the east coast of Honshu, Japan"
2008-03-23 19:11:17.950Z,4.3,"off the east coast of Honshu, Japan"
2008-03-23 06:54:13.580Z,4.2,"near the east coast of Honshu, Japan"
2008-03-21 12:56:01.330Z,5,"off the east coast of Honshu, Japan"
2008-03-21 09:22:33.820Z,4.1,"Hokkaido, Japan region"
2008-03-21 09:16:23.390Z,4.6,"Hokkaido, Japan region"
2008-03-19 16:36:37.090Z,4.1,"eastern Honshu, Japan"
2008-03-19 14:18:34.220Z,4,"eastern Honshu, Japan"
2008-03-17 07:40:12.810Z,4.3,"near the east coast of Honshu, Japan"
2008-03-16 22:38:40.640Z,4,"near the west coast of Honshu, Japan"
2008-03-16 22:00:58.160Z,4.3,"near the west coast of Honshu, Japan"
2008-03-16 19:20:40.540Z,4.6,"Primor'ye, Russia"
2008-03-16 14:24:11.110Z,4,"Izu Islands, Japan region"
2008-03-16 13:25:10.060Z,4.7,"Izu Islands, Japan region"
2008-03-16 08:51:29.350Z,4.3,"Izu Islands, Japan region"
2008-03-15 14:00:45.680Z,4.6,"near the east coast of Honshu, Japan"
2008-03-15 05:45:05.860Z,4.3,"off the east coast of Honshu, Japan"
2008-03-15 03:33:41.330Z,4.3,"near the east coast of Honshu, Japan"
2008-03-15 01:47:24.220Z,4.3,"near the east coast of Honshu, Japan"
2008-03-14 07:16:54.750Z,4,"near the west coast of Honshu, Japan"
2008-03-12 08:59:58.920Z,4.3,"near the west coast of Honshu, Japan"
2008-03-10 17:27:48.680Z,4.1,"near the east coast of Honshu, Japan"
2008-03-10 01:44:33.130Z,5.1,"Kyushu, Japan"
2008-03-08 21:13:44.850Z,4.3,"eastern Honshu, Japan"
2008-03-07 18:52:19.090Z,4.2,"Shikoku, Japan"
2008-03-07 16:54:57.170Z,5.2,"near the east coast of Honshu, Japan"
2008-03-07 07:43:30.330Z,4.4,"Izu Islands, Japan region"
2008-03-06 14:31:53.490Z,4.6,"Kyushu, Japan"
2008-03-05 19:14:06.570Z,4,"Bonin Islands, Japan region"
2008-03-03 12:41:02.330Z,4.2,"Kyushu, Japan"
2008-03-03 09:45:18.660Z,4.8,"near the east coast of Honshu, Japan"
2008-03-03 08:57:53.590Z,4.4,"near the east coast of Honshu, Japan"
2008-03-03 08:06:36.010Z,4.4,"Hokkaido, Japan region"
2008-03-02 22:54:43.740Z,4.2,"Bonin Islands, Japan region"
2008-03-02 09:33:31.720Z,4.1,"near the east coast of Honshu, Japan"
2008-03-02 09:29:11.200Z,4,"Hokkaido, Japan region"
2008-03-01 03:45:04.920Z,4.1,"near the east coast of Honshu, Japan"
2008-02-25 13:18:29.570Z,4.6,"Izu Islands, Japan region"
2008-02-24 20:25:00.430Z,4.3,"near the east coast of Honshu, Japan"
2008-02-22 11:27:00.010Z,4.4,"near the east coast of Honshu, Japan"
2008-02-22 08:34:47.930Z,4.4,"southeast of Shikoku, Japan"
2008-02-22 08:24:41.990Z,4.4,"near the south coast of Honshu, Japan"
2008-02-22 00:20:31.160Z,4.4,Sea of Japan
2008-02-21 17:39:39.140Z,5,"Izu Islands, Japan region"
2008-02-20 03:40:25.830Z,4,"off the east coast of Honshu, Japan"
2008-02-19 23:40:23.840Z,4.1,"near the east coast of Honshu, Japan"
2008-02-19 02:48:07.950Z,4,"Bonin Islands, Japan region"
2008-02-18 13:50:56.530Z,4.4,"Bonin Islands, Japan region"
2008-02-16 18:15:49.650Z,4.4,"near the east coast of Honshu, Japan"
2008-02-14 15:45:07.070Z,4.4,"near the east coast of Honshu, Japan"
2008-02-14 05:29:12.860Z,4.2,"near the east coast of Honshu, Japan"
2008-02-14 04:07:06.340Z,4.2,"near the south coast of Honshu, Japan"
2008-02-12 23:35:50.260Z,4,"near the east coast of Honshu, Japan"
2008-02-11 23:06:23.790Z,4.6,"Bonin Islands, Japan region"
2008-02-11 09:31:39.310Z,4,"off the east coast of Honshu, Japan"
2008-02-11 07:54:11.590Z,4.2,"Izu Islands, Japan region"
2008-02-10 20:29:27.310Z,4.2,"Izu Islands, Japan region"
2008-02-10 16:49:33.940Z,4.1,"near the east coast of Honshu, Japan"
